"","x"
"AT1G65985",0.000238487753078029
"AT1G65990",0.0341980771323259
"AT1G66000",0.210876422286165
"AT1G66020",0.0355656095546409
"AT1G66030",0.000473333727994113
"AT1G66040",0.145986328474227
"AT1G66045",0.149868664324118
"AT1G66050",0.0166361931932756
"AT1G66060",2.58030244129792e-07
"AT1G66070",0.0209480053628979
"AT1G66080",0.00205341884171952
"AT1G66090",4.93901976656215e-06
"AT1G66100",0.0173492920950335
"AT1G66110",3.25854615695273e-08
"AT1G66120",0.0877674939409424
"AT1G66130",8.28977614967136e-09
"AT1G66140",1.00995825342626e-08
"AT1G66145",1.7481880270062
"AT1G66150",4.78245281969258e-08
"AT1G66160",0.000219371624957397
"AT1G66170",0.000287789465490561
"AT1G66180",0.0174176955953913
"AT1G66190",1.46125023173011e-11
"AT1G66200",0.0137549336357644
"AT1G66210",0.0960289207091534
"AT1G66220",0.184427434353145
"AT1G66230",4.24425161140582e-07
"AT1G66235",0.0632533867775805
"AT1G66240",0.0493731848332164
"AT1G66245",0.1100486658983
"AT1G66250",0.000455979250254835
"AT1G66260",0.000298997250129711
"AT1G66270",0.0749835918437825
"AT1G66280",0.000437707945959718
"AT1G66290",0.00713471772899032
"AT1G66300",3.48424850769314e-06
"AT1G66310",0.000719326190295598
"AT1G66320",0.00587130650836075
"AT1G66330",1.61627462287951e-05
"AT1G66340",0.0112295806066275
"AT1G66345",3.63712609258145e-05
"AT1G66350",0.00172246544358888
"AT1G66360",0.588372405402279
"AT1G66370",0.00661771915789158
"AT1G66380",0.101862696308674
"AT1G66390",0.0164843866790291
"AT1G66400",0.0671626567766176
"AT1G66410",1.4113897914423e-05
"AT1G66420",0.00119720498998937
"AT1G66430",0.000161726582764089
"AT1G66440",0.0139736261342084
"AT1G66450",0.00340439407671805
"AT1G66460",1.99187952793552e-07
"AT1G66470",0.178627240059721
"AT1G66480",5.65714534837851e-05
"AT1G66490",4.66803853988018e-05
"AT1G66500",0.0343188960195243
"AT1G66510",0.00404304294951719
"AT1G66520",4.03067336649276e-06
"AT1G66530",0.0185427658968259
"AT1G66540",1.72970549815389e-10
"AT1G66550",0.000324437111822561
"AT1G66560",0.899120318055666
"AT1G66570",0.000710525658895377
"AT1G66580",0.101625933946685
"AT1G66600",0.0927275004244344
"AT1G66610",5.86513875692027e-05
"AT1G66620",0.00620197728658229
"AT1G66630",0.0251035545429893
"AT1G66650",0.000349545848879212
"AT1G66660",0.367836820222157
"AT1G66670",8.58944120329782e-06
"AT1G66680",9.44391065886055e-05
"AT1G66690",0.000292223813403819
"AT1G66700",0.170432613073581
"AT1G66720",0.00185938382600244
"AT1G66730",0.0698287243586034
"AT1G66740",0.200273679253163
"AT1G66750",0.00114256121125215
"AT1G66760",0.000815275672094844
"AT1G66770",1.74624029400901e-09
"AT1G66780",1.29780808905315e-05
"AT1G66800",0.00528776600554693
"AT1G66810",1.6598679383859e-11
"AT1G66820",1.70434441202894e-09
"AT1G66830",0.096764835283471
"AT1G66840",3.14919590337288e-06
"AT1G66850",0.120417501639944
"AT1G66852",5.44856421044876e-06
"AT1G66855",0.0118207301594471
"AT1G66860",1.6286767667539e-10
"AT1G66870",0.299812080793061
"AT1G66880",9.64327466553287e-17
"AT1G66890",2.78913567106384e-05
"AT1G66900",7.36734983999088e-05
"AT1G66910",5.31512080836217e-07
"AT1G66920",0.000166848444294852
"AT1G66930",2.69519378191365e-09
"AT1G66940",1.41303291531025e-05
"AT1G66950",0.0101376869747036
"AT1G66960",2.09585774438303e-10
"AT1G66970",4.1272180154312e-08
"AT1G66980",1.91280337318118e-05
"AT1G67000",6.65390773564198e-12
"AT1G67020",0.00483153587499534
"AT1G67025",2.33900520001198e-11
"AT1G67030",0.0630156747506407
"AT1G67035",7.83712525477765e-07
"AT1G67040",0.000403339255405292
"AT1G67050",0.000269576473317363
"AT1G67060",1.12335424140616e-05
"AT1G67070",2.61531351829154e-06
"AT1G67080",4.90271349642264e-07
"AT1G67090",0.00122671182930056
"AT1G67100",0.116584136635104
"AT1G67110",4.85638618721498e-05
"AT1G67120",5.11144583912624e-07
"AT1G67130",0.00661315673147037
"AT1G67140",0.000169491559887126
"AT1G67148",0.0435741669356061
"AT1G67150",0.00608080103895645
"AT1G67160",2.89705894172861e-05
"AT1G67170",0.0523741701136701
"AT1G67180",0.00244289636447358
"AT1G67190",2.23230134746248e-05
"AT1G67210",0.0274763616992136
"AT1G67220",0.00510573271004982
"AT1G67230",0.000810193506569286
"AT1G67250",0.000605059631536163
"AT1G67260",0.000186435990819981
"AT1G67265",0.0106606624281058
"AT1G67270",0.0156930763921266
"AT1G67280",0.000183793853489521
"AT1G67290",0.622182357026976
"AT1G67300",0.00592841386594377
"AT1G67310",0.00121512788511874
"AT1G67320",0.00293582399404138
"AT1G67325",5.3928088622029e-09
"AT1G67330",0.00960548476744006
"AT1G67340",0.00104892190906875
"AT1G67350",0.0426085862361162
"AT1G67360",0.165626251075572
"AT1G67370",2.6333469016121e-05
"AT1G67390",5.06902097367945e-05
"AT1G67400",0.00120382058580486
"AT1G67410",0.000564643402094904
"AT1G67420",0.00111452057915982
"AT1G67430",0.0269594351603663
"AT1G67440",4.84443150927658e-05
"AT1G67450",1.01905256823601e-10
"AT1G67455",0.00011104786221701
"AT1G67460",1.55682954858086e-11
"AT1G67470",0.00019550190440532
"AT1G67480",0.000848662463934894
"AT1G67490",0.0037184356018441
"AT1G67500",0.000273405914232079
"AT1G67510",4.12529918887802e-09
"AT1G67520",0.000807352906813755
"AT1G67530",0.000475312782183256
"AT1G67540",0.0662565394258641
"AT1G67550",0.000669390611174923
"AT1G67560",0.000638577064077709
"AT1G67570",5.46994467133969e-05
"AT1G67580",0.00300171385165741
"AT1G67590",9.76778582204561e-06
"AT1G67600",0.0703435785262681
"AT1G67620",8.73053415455078e-06
"AT1G67623",0.0375691528256188
"AT1G67630",0.00048401904409344
"AT1G67635",6.95481104183232e-08
"AT1G67640",9.82322543007595e-05
"AT1G67650",0.0637721406086785
"AT1G67660",0.00176612248788979
"AT1G67680",0.0279266169473905
"AT1G67690",0.000212589855255353
"AT1G67700",8.16619068421674e-08
"AT1G67710",0.000345692156640026
"AT1G67720",0.000560357434112467
"AT1G67730",0.0086943508773748
"AT1G67740",0.00581789955922618
"AT1G67750",0.00128613682147395
"AT1G67760",0.0398914430191514
"AT1G67770",7.30647301069873e-06
"AT1G67775",1.47866557719013
"AT1G67780",0.00720162953721727
"AT1G67785",0.00018758296344241
"AT1G67790",3.14567476910941e-11
"AT1G67800",0.00063674691483283
"AT1G67810",0.00574156454103717
"AT1G67820",9.48246716987217e-05
"AT1G67830",0.527644704298291
"AT1G67840",8.283670663271e-05
"AT1G67850",1.76883612599849e-09
"AT1G67855",0.000476860906238583
"AT1G67856",0.120408905578519
"AT1G67860",0.000949882301319015
"AT1G67865",0.000136889193413086
"AT1G67870",4.27938391420997e-07
"AT1G67880",0.000138930410822923
"AT1G67890",0.000737618508875237
"AT1G67900",3.08813624314659e-10
"AT1G67910",0.091031684593883
"AT1G67920",0.0334819656127834
"AT1G67930",1.08751180119027e-06
"AT1G67940",1.94253737138734e-05
"AT1G67950",0.00545029926279584
"AT1G67960",0.00451534543374032
"AT1G67970",0.00637232246953841
"AT1G67980",0.292226734185952
"AT1G67990",0.00048771648783482
"AT1G68000",0.00575986923939752
"AT1G68010",0.00311977448740227
"AT1G68020",0.00250110471171758
"AT1G68030",0.024691015902679
"AT1G68040",0.191054641494161
"AT1G68050",7.43620302252892e-06
"AT1G68060",8.1687050938292e-06
"AT1G68070",0.0416930773136172
"AT1G68080",0.135602612305895
"AT1G68090",0.844827632243052
"AT1G68100",0.000383247162451452
"AT1G68110",1.89742798101884e-05
"AT1G68120",0.0406572487057653
"AT1G68130",4.93580339774819e-06
"AT1G68140",0.00201236291389262
"AT1G68150",0.151737398897725
"AT1G68160",0.0050204756661944
"AT1G68170",0.147132654365124
"AT1G68180",0.000324623079006907
"AT1G68185",0.217022717579898
"AT1G68190",7.10980032016334e-05
"AT1G68200",1.6149439965163e-05
"AT1G68210",1.32859589911848e-10
"AT1G68220",0.000613002297357649
"AT1G68230",0.0341975329366277
"AT1G68238",0.0417844389612036
"AT1G68240",0.000367043050000386
"AT1G68250",0.12303579415016
"AT1G68260",1.79623778558509e-05
"AT1G68270",0.0747265516734853
"AT1G68280",0.000683499312193638
"AT1G68290",0.305679932912786
"AT1G68300",0.0308963046345742
"AT1G68310",0.00384990136816065
"AT1G68320",0.0893877328109825
"AT1G68330",0.0151196854404615
"AT1G68340",0.00117959458596717
"AT1G68350",0.016636743142835
"AT1G68360",0.000220078369598097
"AT1G68370",0.000845076379119074
"AT1G68380",0.0715436708927028
"AT1G68390",4.33481956226497e-06
"AT1G68400",7.90657382964029e-07
"AT1G68410",0.00040001205711624
"AT1G68420",9.60999332447586e-10
"AT1G68430",0.0423932108895173
"AT1G68440",2.24808141779777e-07
"AT1G68450",0.077766662550581
"AT1G68460",0.00116264967640604
"AT1G68470",2.64690879638977e-09
"AT1G68480",0.00567970909324138
"AT1G68490",0.0116611263108687
"AT1G68500",0.00107929724787899
"AT1G68510",5.03180147247521e-07
"AT1G68520",4.79198129655827e-06
"AT1G68526",0.0236879959869582
"AT1G68530",6.98522819222787e-09
"AT1G68540",0.0804954725114112
"AT1G68550",0
"AT1G68560",0.00020680972836066
"AT1G68570",0.000339829978559766
"AT1G68580",0.0103908851380587
"AT1G68585",0.000256494570344877
"AT1G68590",0.0111047424293805
"AT1G68600",4.27820312735461e-10
"AT1G68610",0.0594136796799528
"AT1G68620",1.92547212331539e-05
"AT1G68630",0.138422952711642
"AT1G68640",0.0173121595362444
"AT1G68650",0.0479217958717478
"AT1G68660",0.00199592448054556
"AT1G68670",0
"AT1G68680",0.000642799272715792
"AT1G68690",0.00227139072643775
"AT1G68700",0.0852614107693618
"AT1G68710",2.79642109091399e-05
"AT1G68720",0.0115442981555992
"AT1G68725",6.89931362101605e-06
"AT1G68730",4.03927727252663e-09
"AT1G68740",0.00421267529991703
"AT1G68750",1.25334939354837
"AT1G68760",0.00513927085808757
"AT1G68765",0.254907003831654
"AT1G68780",0.000528342909158453
"AT1G68790",5.58415858479178e-05
"AT1G68795",0.000533948242353352
"AT1G68800",0.329983323197294
"AT1G68810",0.155398528961994
"AT1G68820",0.000415638609928486
"AT1G68825",0.176880253615026
"AT1G68830",1.73210685760081e-06
"AT1G68840",7.17274966465033e-11
"AT1G68845",0.0114602248258598
"AT1G68850",0.626884157863201
"AT1G68862",0.066000185395881
"AT1G68870",0.0767653632287234
"AT1G68875",0.0134935684531937
"AT1G68880",0.29940093167382
"AT1G68890",4.14545091323906e-12
"AT1G68905",0.255941518641888
"AT1G68907",0.0195681931073157
"AT1G68910",0.00774464094741095
"AT1G68920",0.00032034543724853
"AT1G68930",0.00286195420539284
"AT1G68940",0.0010902883421555
"AT1G68935",9.77292135765373e-08
"AT1G68945",0.0521336376522262
"AT1G68960",0.0315478029006502
"AT1G68980",0.0458770907756729
"AT1G68990",0.000131983300998436
"AT1G69010",0
"AT1G69020",0.0237351363029188
"AT1G69030",0.000990131051144006
"AT1G69040",0.000926337449435299
"AT1G69050",0.23606467006974
"AT1G69060",0.0250607085483018
"AT1G69070",0.00110540990992309
"AT1G69080",0.000153298929101102
"AT1G69090",0.00499082758311408
"AT1G69100",0.456390547291649
"AT1G69120",0.0126609707442528
"AT1G69150",0.00776277171827153
"AT1G69160",1.0969224932045e-13
"AT1G69170",0.060951816849255
"AT1G69180",4.859119995865
"AT1G69190",0.0352690558657638
"AT1G69200",9.60025183215634e-05
"AT1G69210",0.0548350388380397
"AT1G69220",0.00661916465839285
"AT1G69230",0.047285083535609
"AT1G69240",0.0004610060696541
"AT1G69250",0.00907996627317099
"AT1G69260",1.60440515109306e-08
"AT1G69270",0.00743440377254789
"AT1G69280",0.00732151484754257
"AT1G69290",0.00117309598341836
"AT1G69295",6.54760881509457e-07
"AT1G69310",3.78802293775781e-12
"AT1G69320",0.0136275214147369
"AT1G69325",0.137698388677372
"AT1G69330",0.110684999765755
"AT1G69340",0.0168479352284987
"AT1G69350",0.00141204114914025
"AT1G69360",0.00237619364591299
"AT1G69370",0.00204942123766006
"AT1G69380",0.0619548524656446
"AT1G69390",0.000388177567697501
"AT1G69400",0.0262669345011973
"AT1G69410",0.000479159280022376
"AT1G69420",0.00013790884847786
"AT1G69430",0.0019824244920227
"AT1G69440",3.52798143455191e-07
"AT1G69450",0.000770240254045471
"AT1G69460",0.000128412872709539
"AT1G69470",0.294239256682735
"AT1G69480",0.0525299108242935
"AT1G69485",0.00198274867431927
"AT1G69490",0
"AT1G69500",0.000497022584882773
"AT1G69510",0.00947564218601082
"AT1G69520",0.00262043731682115
"AT1G69523",0.000681196472043516
"AT1G69526",0.00213279154869715
"AT1G69530",5.23749094654535e-06
"AT1G69540",7.87551605602791e-07
"AT1G69550",0.00802125751627013
"AT1G69560",0.000142442651748023
"AT1G69570",0
"AT1G69580",0.00836878893280969
"AT1G69588",0.000527176056462063
"AT1G69600",0.000228029814611892
"AT1G69610",0.000592836733710102
"AT1G69620",0.022881567019774
"AT1G69630",4.61575976271287e-06
"AT1G69640",8.76784962814744e-07
"AT1G69650",1.80977029884896e-08
"AT1G69660",0.120008869711809
"AT1G69670",0.0282290698934183
"AT1G69680",0.00246244765778162
"AT1G69690",4.58007330239725e-13
"AT1G69700",0.0451876013839011
"AT1G69710",2.99465569274595e-05
"AT1G69720",9.65674007753842e-05
"AT1G69730",1.23550495397616e-05
"AT1G69740",2.24094700459883e-05
"AT1G69750",0.10219084388936
"AT1G69760",3.99060799378393e-08
"AT1G69770",3.33993054248769e-05
"AT1G69780",0
"AT1G69790",0.000310861216787561
"AT1G69800",0.0504898738518743
"AT1G69810",0.00332130626094686
"AT1G69818",0.250005748346088
"AT1G69820",0.0505985207641305
"AT1G69825",7.44238074534866e-05
"AT1G69828",0.000133002516237652
"AT1G69830",2.39630409218149e-10
"AT1G69840",0.000158283264773449
"AT1G69850",3.50236951206772e-05
"AT1G69860",5.89289955824756e-10
"AT1G69870",1.00764505636255e-11
"AT1G69880",0.00764841885504673
"AT1G69890",8.26356847388785e-06
"AT1G69900",4.48192535239496e-05
"AT1G69910",4.44510169297727e-10
"AT1G69920",0.000367690444763662
"AT1G69930",0.0948422341932869
"AT1G69935",1.05129087143525e-06
"AT1G69940",0.430545420850302
"AT1G69960",0.00961273844063584
"AT1G69970",0.201139999344192
"AT1G69980",0.0868309528641077
"AT1G69990",4.06328683982362e-10
"AT1G70000",1.01944414746925e-06
"AT1G70020",0.000123391348305954
"AT1G70030",3.38046050654472e-09
"AT1G70040",0.231550717271141
"AT1G70060",2.16990373444691e-05
"AT1G70070",4.35322251883326e-08
"AT1G70080",0.00277506784398878
"AT1G70090",4.58153451412879e-06
"AT1G70100",0.000410526084889902
"AT1G70110",1.39601581579803e-05
"AT1G70120",0.263791108483361
"AT1G70130",1.55798329287742e-07
"AT1G70140",0.00286691264183257
"AT1G70150",0.000308343936031472
"AT1G70160",0.00179642328973684
"AT1G70170",0.0341208621662067
"AT1G70180",0.0292391242491909
"AT1G70190",0.00477388625003065
"AT1G70200",1.80651674333968e-07
"AT1G70209",3.06949703059966e-05
"AT1G70210",2.92126354128719e-05
"AT1G70220",1.46142193532947e-05
"AT1G70230",8.53429807900498e-13
"AT1G70250",1.20648421094855e-07
"AT1G70260",3.54343922607021e-06
"AT1G70270",0.389859826915362
"AT1G70280",0.0217361158472055
"AT1G70290",0.000204532997424829
"AT1G70300",0.00280009584510198
"AT1G70310",5.20089271870369e-05
"AT1G70320",0.0400585807479145
"AT1G70330",0.0049578411499995
"AT1G70340",0.0714771945267729
"AT1G70350",0.00743588264778726
"AT1G70360",0.0226103116561566
"AT1G70370",1.42742201890289e-08
"AT1G70380",0.000142460297684924
"AT1G70390",0.0561236570155337
"AT1G70400",1.29731026865772e-07
"AT1G70410",8.3028594870246e-14
"AT1G70420",8.99054359226057e-10
"AT1G70430",1.20648841579427e-10
"AT1G70440",1.36071544384748
"AT1G70450",0.0148424593449807
"AT1G70460",0.00320795152391388
"AT1G70470",0.0677179150487247
"AT1G70480",0.117810818450511
"AT1G70490",8.61969360588595e-06
"AT1G70500",0.0372615044165925
"AT1G70505",0.000151871737661929
"AT1G70510",0.00205887045497917
"AT1G70520",4.45899004185339e-05
"AT1G70530",3.20764123489891e-07
"AT1G70540",0.896275930130668
"AT1G70550",3.44452823041632e-07
"AT1G70560",3.8056894170953e-11
"AT1G70570",0.000685380078822713
"AT1G70580",3.94259529167526e-08
"AT1G70590",0.00276581726822419
"AT1G70600",0.0134957421797876
"AT1G70610",2.26773059415417e-06
"AT1G70620",3.81929779730017e-06
"AT1G70630",0.00104055404851868
"AT1G70640",1.51944160228619e-05
"AT1G70650",0.00858128282072962
"AT1G70660",0.00310640130745746
"AT1G70670",0.0014246787403789
"AT1G70680",2.12052469064484
"AT1G70690",0.000182660737116391
"AT1G70700",1.57047542327124e-05
"AT1G70710",0.000782735098172006
"AT1G70720",0.000483330691643928
"AT1G70730",1.81702920725371e-11
"AT1G70740",0.000482194856934395
"AT1G70750",0.000125887735621212
"AT1G70760",0.0071479103749344
"AT1G70770",0.0183316417351919
"AT1G70780",0.000821780365595379
"AT1G70790",0.018904247526548
"AT1G70800",0.000278824865334113
"AT1G70810",0.00681560173874917
"AT1G70820",1.46585801209747e-07
"AT1G70830",0.00754170935272157
"AT1G70840",0.089346562051545
"AT1G70850",0.00203445605248943
"AT1G70860",0.0919912741923611
"AT1G70870",0.672210530003259
"AT1G70880",0.0565807889529701
"AT1G70890",0.175233920791282
"AT1G70895",9.59978100754562e-06
"AT1G70900",3.22628984920056e-08
"AT1G70910",4.31125745001382e-05
"AT1G70920",0
"AT1G70940",3.41534936509338e-07
"AT1G70944",0.790050473683351
"AT1G70949",6.84334986640079e-13
"AT1G70950",0.0151164739215187
"AT1G70960",0.0609608679689775
"AT1G70970",0.12320085618802
"AT1G70980",0.00878810775225747
"AT1G70985",0.00100651457015502
"AT1G70990",3.08545272908332e-05
"AT1G71000",0.745667642923536
"AT1G71010",0.0160025015326504
"AT1G71015",0.37729705503571
"AT1G71020",0.000666327976059657
"AT1G71030",7.48881556668362e-06
"AT1G71040",0
"AT1G71050",0.0361996989620731
"AT1G71060",0.00121525509366949
"AT1G71070",0.00466202864652453
"AT1G71080",5.44317493507854e-07
"AT1G71090",0.000108238059448326
"AT1G71100",9.08423583129871e-07
"AT1G71110",0.0305753672490796
"AT1G71120",1.41687815005441e-10
"AT1G71130",3.34489524618709e-05
"AT1G71140",0.00073950410138766
"AT1G71150",0.242305027488331
"AT1G71160",5.54088371442458e-05
"AT1G71170",5.88522362729693e-07
"AT1G71180",6.33959385253943e-08
"AT1G71190",0.113944034334581
"AT1G71200",0.033485804026448
"AT1G71210",0.000880355114399697
"AT1G71220",0.000577245600864431
"AT1G71230",0.24691783826557
"AT1G71235",0.463567705426824
"AT1G71240",5.25298337864752e-05
"AT1G71250",0.249471596346719
"AT1G71260",0.0472015436866949
"AT1G71270",0.00192095267448536
"AT1G71280",0.0532106357606567
"AT1G71290",0.00516160727026732
"AT1G71300",3.03446434132915e-09
"AT1G71310",0.00502565967399782
"AT1G71320",0.0932964255533796
"AT1G71330",0.320415020916347
"AT1G71340",2.18037923518166e-05
"AT1G71350",0.0345488965367581
"AT1G71360",6.62830638612341e-05
"AT1G71370",0.194733303739125
"AT1G71380",0.118580339504409
"AT1G71390",0.000331109144201873
"AT1G71400",0.187858357006554
"AT1G71410",7.488376040017e-05
"AT1G71420",0.0114502939749391
"AT1G71430",0.0214087832766261
"AT1G71440",0.0133973612498189
"AT1G71450",0
"AT1G71460",1.76191304425483e-06
"AT1G71470",0.0794912230729311
"AT1G71480",0.000524071889839835
"AT1G71490",0.0134789849471178
"AT1G71500",0.00158981678373869
"AT1G71520",0.866708133256259
"AT1G71530",3.39645715550476e-05
"AT1G71680",2.79723640937161
"AT1G71690",0.0170370694971727
"AT1G71691",1.3754404391615
"AT1G71692",0.0071702987586425
"AT1G71695",4.47607878421718e-10
"AT1G71696",0.000938370690326302
"AT1G71697",2.1102131142993e-05
"AT1G71710",2.03988993730684e-08
"AT1G71720",0.0010755520706537
"AT1G71730",0.0855481296711213
"AT1G71750",0.00212320616298588
"AT1G71760",0.213012179655054
"AT1G71770",0.0890479173693902
"AT1G71780",0.0071086515072794
"AT1G71790",0.0352963458660981
"AT1G71800",0.00309210091218732
"AT1G71810",1.53382438604339e-07
"AT1G71820",0.00206849420385101
"AT1G71830",0.422848456217575
"AT1G71840",0.00121506757316626
"AT1G71850",5.50181398946879e-05
"AT1G71860",0.000337668215684601
"AT1G71865",1.93859816090127e-05
"AT1G71866",1.19036166548881e-08
"AT1G71870",1.48519952911683e-05
"AT1G71880",8.46398414259763e-11
"AT1G71890",0.3540244332105
"AT1G71900",0.0111165882740963
"AT1G71910",2.14013877365359e-08
"AT1G71930",0.000512883505352839
"AT1G71940",0.0413169205903766
"AT1G71950",0.000136742158111199
"AT1G71960",3.33681021611298e-06
"AT1G71970",0.00387811107697317
"AT1G71980",0.0107418307736152
"AT1G71990",0.000830764229122031
"AT1G72000",6.84072111510911e-10
"AT1G72010",0
"AT1G72020",0.118829981179134
"AT1G72030",0.000133743227214983
"AT1G72040",0.00156523180822615
"AT1G72050",0.15932126565279
"AT1G72060",0.00301002099078456
"AT1G72070",0.218719312929822
"AT1G72080",1.38398175994316
"AT1G72090",0.00365073892503066
"AT1G72100",0.000678563937475815
"AT1G72110",0.64049778578124
"AT1G72120",1.451563024961e-05
"AT1G72125",0.11703188928411
"AT1G72130",0.00015536665254166
"AT1G72140",0.000457153277993444
"AT1G72141",0.00135249689989222
"AT1G72150",1.14309539452777e-08
"AT1G72160",1.25464665489372e-05
"AT1G72170",0.000871318318915597
"AT1G72175",6.53257180839624e-05
"AT1G72180",3.38445189300193e-12
"AT1G72190",0.000804701223833141
"AT1G72200",0.00265444442866865
"AT1G72210",1.62906400355851e-07
"AT1G72220",0.02792285267399
"AT1G72230",0.00762115553921588
"AT1G72240",0.212095164791196
"AT1G72250",7.84343440449104e-05
"AT1G72260",0.944771472930948
"AT1G72270",0.000184778080578135
"AT1G72280",3.06033246042607e-05
"AT1G72290",3.12140932625556
"AT1G72300",0.0657023266014469
"AT1G72310",0.00771997730977447
"AT1G72320",0.0274386494947617
"AT1G72330",0.00583696665871076
"AT1G72340",0.000293470007341231
"AT1G72350",0.029578045001343
"AT1G72360",0.00514413035155538
"AT1G72370",7.89213694084637e-05
"AT1G72390",2.19700219554132e-05
"AT1G72410",0.0013837639331303
"AT1G72416",0.000455280012245372
"AT1G72420",0.000436305869095534
"AT1G72430",0.00117789186415574
"AT1G72440",0.0268185831790387
"AT1G72450",0.00123129149607644
"AT1G72460",0.292843474139575
"AT1G72470",8.53627796611514e-06
"AT1G72480",0.00203924195548665
"AT1G72490",0.00682694839451876
"AT1G72500",1.36680829303933e-09
"AT1G72510",0.00643508269852572
"AT1G72520",9.56963703804681e-09
"AT1G72530",0.00245400958380568
"AT1G72540",0.0519776602737691
"AT1G72550",0.106773639955794
"AT1G72560",0.0270216371471837
"AT1G72570",0.0770990156426639
"AT1G72580",0.0251471854442471
"AT1G72590",0.0679419456641634
"AT1G72600",1.26143241970795e-10
"AT1G72610",0.10563598041201
"AT1G72620",3.34566665614036e-07
"AT1G72630",0.0010321335196994
"AT1G72640",3.18853229725159e-06
"AT1G72645",0.0208496004307362
"AT1G72650",0.0423248232867518
"AT1G72660",0.618003920697384
"AT1G72670",8.78764337348329e-05
"AT1G72680",0.0194721303352346
"AT1G72690",0.0994117186780883
"AT1G72700",0.000918478421818922
"AT1G72710",0.0063827376058036
"AT1G72720",0.00837149753132255
"AT1G72730",0.00908393771640395
"AT1G72740",0
"AT1G72750",0.0411921841564089
"AT1G72760",1.61455390563333e-06
"AT1G72770",3.72546473730711e-05
"AT1G72790",1.35577209343509e-11
"AT1G72800",0.00726263881301463
"AT1G72810",0.00020070957988179
"AT1G72820",0.0855093889045304
"AT1G72830",0.0108363403536987
"AT1G72840",0.00202208125136758
"AT1G72850",0.0259354625919695
"AT1G72860",0.0567908281482935
"AT1G72870",0.0126308731898279
"AT1G72880",1.57551954766338e-05
"AT1G72890",1.71806510099465e-11
"AT1G72900",0.0207143142814156
"AT1G72910",0.497419892685466
"AT1G72920",0.0194995846286617
"AT1G72930",0.182727980554659
"AT1G72940",0.00168314388607393
"AT1G72950",1.34935815657028e-06
"AT1G72960",0.0227460853501793
"AT1G72970",0.00897313521240533
"AT1G72980",0.000796192282106879
"AT1G72990",0.00243557621794124
"AT1G73000",0.0286367642833541
"AT1G73010",2.01490671410546e-06
"AT1G73020",0.000170583772806592
"AT1G73030",2.67977660066055e-05
"AT1G73040",0.0568729101179913
"AT1G73050",6.00746026056848e-06
"AT1G73060",6.23341274380492e-13
"AT1G73066",0.0935974224345267
"AT1G73080",0.00731705294746079
"AT1G73090",0.000420517754967676
"AT1G73100",0.0565745993329093
"AT1G73110",1.25477896529194e-06
"AT1G73120",0.0582023070684325
"AT1G73130",0.117842322470938
"AT1G73140",0.000628202556852832
"AT1G73150",0.0250416528598722
"AT1G73160",0.0223644091593417
"AT1G73165",0.137430258683433
"AT1G73170",4.88245216502538e-10
"AT1G73177",5.08837641684971e-05
"AT1G73180",0.000303729202910055
"AT1G73190",0.0399432172969899
"AT1G73200",2.14699679886609e-06
"AT1G73210",0.00889689714892117
"AT1G73220",0.000404736439536301
"AT1G73230",0.00288292548966939
"AT1G73240",5.56346221268241e-05
"AT1G73250",0.0666103643926955
"AT1G73260",0.018627124494883
"AT1G73270",0.0144208996563819
"AT1G73280",0.0104462137195953
"AT1G73290",0.124033145624514
"AT1G73300",0.338702590822334
"AT1G73310",0.0586634520860263
"AT1G73320",8.84029821934411e-05
"AT1G73325",0.00870972456405802
"AT1G73330",0.461947213634307
"AT1G73340",0.18936933455734
"AT1G73350",0.000288199610664335
"AT1G73360",0.000383549753489388
"AT1G73370",0.00010461430697629
"AT1G73380",0.00776535324307116
"AT1G73390",2.72581044689031e-05
"AT1G73400",0.00330520046338555
"AT1G73410",0.00200469938863221
"AT1G73430",0.000443043438844956
"AT1G73440",0.00568454189210498
"AT1G73450",0.157873753934166
"AT1G73460",0.0194102505841227
"AT1G73470",5.73643938934149e-09
"AT1G73480",6.75029226587302e-16
"AT1G73490",0.00388626133776812
"AT1G73500",1.54196490477281e-06
"AT1G73510",0.0132723993726172
"AT1G73530",7.58860490875902e-09
"AT1G73540",0.0616110555517763
"AT1G73550",0.0420138868617068
"AT1G73560",0.097842735117188
"AT1G73570",1.82495247441426e-05
"AT1G73580",0.0318203639811385
"AT1G73590",6.41798414544068e-07
"AT1G73600",2.48796486370755e-14
"AT1G73610",0.618344464013755
"AT1G73620",1.17448316106321e-07
"AT1G73630",0.0428590689663921
"AT1G73640",0.014877161797911
"AT1G73650",2.05244770339488e-06
"AT1G73655",0.00195139341742427
"AT1G73660",2.76547542047256e-06
"AT1G73670",0.000232746001569477
"AT1G73680",1.98169294376705e-14
"AT1G73690",0.025043469114622
"AT1G73700",0.0169421699649834
"AT1G73710",0.000124353885810151
"AT1G73720",0.00692215519399593
"AT1G73730",5.65382779764707e-05
"AT1G73740",0.000262535008040396
"AT1G73750",9.70225534461511e-05
"AT1G73760",6.88665506978048e-06
"AT1G73770",0.287587300778071
"AT1G73780",0.0772680283783431
"AT1G73790",0.00395425040324267
"AT1G73805",1.99712218323232e-13
"AT1G73810",6.25708698314941e-12
"AT1G73820",0.0651438078836875
"AT1G73830",0.000117453225005549
"AT1G73840",1.02578405600884e-11
"AT1G73850",0.00524524091335495
"AT1G73860",4.79477530913283e-07
