"","aerial","carpel","dark","flower","leaf","light","pollen","RAM","receptacle","root","SAM"
"AT4G20050",1.04285714285714,0.32,0.691428571428571,1.15,1.84,1.45777777777778,0.44,0.6,1.03222222222222,1.17,1.4975
"AT1G79890",0.858571428571429,0.605,0.802857142857143,0.806666666666667,1.91041666666667,1.696,0.875,1.31,1.08888888888889,1.11428571428571,1.165
"AT2G43990",1.25857142857143,0.89,1.11142857142857,1.18,2.29041666666667,2.23577777777778,1.275,1.38333333333333,1.46111111111111,1.51714285714286,1.68
"AT5G09500",0.251428571428571,0,0.257142857142857,0.226666666666667,1.19416666666667,0.974,0.395,0.443333333333333,0.231111111111111,0.25,0.24
"AT4G13690",1.47428571428571,0.425,1.33714285714286,1.48333333333333,2.51041666666667,2.20666666666667,1.775,1.51,1.62,1.89571428571429,2.21
"AT1G64000",2.52571428571429,0.095,0.872857142857143,1.73333333333333,2.57083333333333,1.35577777777778,0.39,2.10666666666667,1.73,2.22428571428571,2.3125
"AT4G05018",0.168571428571429,0.15,0.0128571428571429,0,0.997916666666667,0.582,0.045,0.196666666666667,0.117777777777778,0.121428571428571,0.065
"AT1G50720",0.271428571428571,0,0.0357142857142857,0,1.22333333333333,0.655777777777778,0.125,0.526666666666667,0.512222222222222,0.658571428571429,0.7575
"AT4G23070",0.644285714285714,0.31,0.388571428571429,0.37,1.45375,1.07755555555556,0.46,1.13666666666667,0.56,0.568571428571429,0.3325
"AT3G51320",2.74714285714286,2.545,2.31428571428571,1.90666666666667,4.2875,4.25866666666667,3.165,3.89,3.75444444444444,3.93714285714286,4.015
"AT3G19300",2.55,1.395,2.31,3.02,3.32458333333333,3.00133333333333,2.495,1.96333333333333,2.14777777777778,2.41285714285714,2.84
"AT3G15700",0.895714285714286,0.315,0.644285714285714,0.46,1.87916666666667,1.10866666666667,0.975,1.72,1.07111111111111,1.29857142857143,1.3525
"AT5G06810",1.92142857142857,2.335,1.83,1.48,3.48708333333333,3.482,2.21,2.63,2.92333333333333,2.88,3.4225
"AT2G17950",0,0,0.0228571428571429,0,0.929166666666667,0.542,0.03,0.0533333333333333,0.0533333333333333,0.0542857142857143,0.095
"AT1G31772",0.42,0.23,0.254285714285714,0.16,1.28583333333333,0.785333333333333,0.36,0.84,0.395555555555556,0.491428571428571,0.4125
"AT1G62450",0,0,0,0,0.910833333333333,0.518888888888889,0,0,0.0411111111111111,0.0528571428571429,0.0625
"AT1G47560",1.43285714285714,0.88,0.775714285714286,0.6,2.14125,2.04777777777778,1.135,1.31333333333333,1.26333333333333,1.38714285714286,1.65
"AT1G60760",0.02,0.035,0.0271428571428571,0,0.945,0.566888888888889,0.05,0.17,0.0644444444444444,0.07,0.0175
"AT4G11020",0.715714285714286,0.12,0.22,0.433333333333333,1.24083333333333,0.865333333333333,0,0.516666666666667,0.304444444444444,0.391428571428571,0.2975
"AT1G11655",1.34571428571429,0.3,0.677142857142857,1.17,1.79291666666667,0.986222222222222,0.135,1.66666666666667,0.862222222222222,1.05714285714286,0.7575
"AT5G10420",0.0128571428571429,0,0.00857142857142857,0.02,0.895416666666667,0.482,0,0,0.00777777777777778,0.01,0.0175
"AT1G68090",0.00571428571428571,0,0.03,0,0.917083333333333,0.504222222222222,0.055,0.07,0.0344444444444444,0.03,0.0525
"AT1G14750",1.03142857142857,0.385,0.9,1.03333333333333,1.78333333333333,1.28222222222222,1.175,0.713333333333333,0.758888888888889,0.84,1.19
"AT1G06910",3.79142857142857,2.93,3.66,3.12,5.33333333333333,5.19,5.085,4.56666666666667,4.71888888888889,4.77857142857143,5.17
"AT2G20070",0,0,0,0,0.888333333333333,0.495777777777778,0,0,0,0,0
"AT2G21480",0.00428571428571429,0.015,0.00714285714285714,0,0.917916666666667,0.639111111111111,0.01,0.00666666666666667,0.0122222222222222,0.0157142857142857,0.0275
"AT1G06310",0.585714285714286,0.03,0.374285714285714,0.61,1.26166666666667,0.734,0.335,0.46,0.316666666666667,0.39,0.38
"AT3G62050",2.91,1.53,2.54285714285714,3.62,3.65125,3.32288888888889,2.855,1.92333333333333,2.50333333333333,2.92,2.9925
"AT5G04047",0,0,0,0,0.92875,0.786888888888889,0,0,0,0,0
