"","EdgeCount","degree_in","degree_out","BetweennessCentrality","eigenvector_centrality","ClusteringCoefficient","pagerank"
"AT1G02813",0.000322164948453608,0,9,3.91355467594113e-09,0.00826695941225843,0.305555555555556,8.51331424974066e-06
"AT1G02816",0.00139604810996564,0,39,9.47193580775949e-08,0.0245891213936591,0.345479082321188,8.51331424974066e-06
"AT1G02820",0.000501145475372279,0,14,1.83334148216234e-08,0.0111010764989176,0.505494505494505,8.51331424974066e-06
"AT1G02830",0.000572737686139748,0,16,4.69314871799348e-09,0.0159554787656459,0.491666666666667,8.51331424974066e-06
"AT1G02840",0.000894902634593356,0,25,1.18485826939947e-07,0.0215276378442825,0.296666666666667,8.51331424974066e-06
"AT1G02850",0.00132445589919817,0,37,1.17021225942354e-07,0.0270999936079421,0.363363363363363,8.51331424974066e-06
"AT1G02860",0.00175400916380298,0,49,1.11593024117007e-07,0.0376042878133497,0.378401360544218,8.51331424974066e-06
"AT1G02870",0.00143184421534937,0,40,8.07027000320425e-08,0.030080906455012,0.382051282051282,8.51331424974066e-06
"AT1G02880",0.000751718213058419,0,21,4.48609083112116e-08,0.0170040004640085,0.40952380952381,8.51331424974066e-06
"AT1G02890",0.00340063001145475,0,95,5.63959441714068e-07,0.0766399808110514,0.38006718924972,8.51331424974066e-06
"AT1G02900",7.15922107674685e-05,0,2,2.80273796347529e-10,0.0010926998447501,0,8.51331424974066e-06
"AT1G02910",0.00189719358533792,0,53,1.64543547607448e-07,0.0490686244148784,0.392597968069666,8.51331424974066e-06
"AT1G02920",0.000823310423825888,0,23,2.64667752257295e-08,0.0152865388181907,0.41501976284585,8.51331424974066e-06
"AT1G02930",0.00118127147766323,0,33,2.93342622433552e-08,0.0197729010708128,0.274621212121212,8.51331424974066e-06
"AT1G02940",0.00093069873997709,0,26,6.01871698134207e-08,0.0232365747014578,0.486153846153846,8.51331424974066e-06
"AT1G02950",0.00153923253150057,0,43,2.28593297209022e-07,0.0317704163304313,0.269102990033223,8.51331424974066e-06
"AT1G02952",0.000966494845360825,0,27,5.86146065577508e-08,0.0205348019241883,0.310541310541311,8.51331424974066e-06
"AT1G02960",0.00161082474226804,0,45,1.62995585837344e-07,0.0324399116487658,0.339393939393939,8.51331424974066e-06
"AT1G02965",0.00118127147766323,0,33,5.42937022016675e-08,0.028200496873089,0.482954545454545,8.51331424974066e-06
"AT1G02970",0.000894902634593356,0,25,5.18077877377782e-08,0.0262877033686031,0.48,8.51331424974066e-06
"AT1G02980",0.0013602520045819,0,38,1.61062578577568e-07,0.0346809436132129,0.40398293029872,8.51331424974066e-06
"AT1G02990",0.00279209621993127,0,78,6.44329972632538e-07,0.0637975958870506,0.308358308358308,8.51331424974066e-06
"AT1G03000",0.00275630011454754,0,77,3.55772067124657e-07,0.0658570493383876,0.384483937115516,8.51331424974066e-06
"AT1G03010",0.00372279495990836,0,104,8.42305761024022e-07,0.0805120888885261,0.34596713965646,8.51331424974066e-06
"AT1G03020",0.000107388316151203,0,3,1.08774708009235e-10,0.00106703830972959,0,8.51331424974066e-06
"AT1G03022",0.000178980526918671,0,5,2.24599466313713e-10,0.00477792241105856,0.5,8.51331424974066e-06
"AT1G03030",0.00161082474226804,0,45,6.14225329517754e-08,0.033408554063047,0.387878787878788,8.51331424974066e-06
"AT1G03040",0.00214776632302406,0,60,6.47466960058238e-07,0.044037014520256,0.312429378531073,8.51331424974066e-06
"AT1G03050",0.00221935853379152,0,62,1.16396623210912e-07,0.0513783935090014,0.379164463246959,8.51331424974066e-06
"AT1G03055",0.00264891179839633,0,74,2.49580169336904e-07,0.0556456934272897,0.305812661977046,8.51331424974066e-06
"AT1G03060",0.00368699885452463,0,103,1.02886863773947e-06,0.0846294946804175,0.376927470017133,8.51331424974066e-06
"AT1G03070",0.00286368843069874,0,80,8.28850418479476e-07,0.05947070339484,0.358860759493671,8.51331424974066e-06
"AT1G03080",0.00232674684994273,0,65,6.9667614907737e-07,0.0510646324412436,0.347596153846154,8.51331424974066e-06
"AT1G03090",0.00243413516609393,0,68,3.71972330826652e-07,0.0505573176173029,0.327919227392449,8.51331424974066e-06
"AT1G03100",0.000357961053837342,0,10,1.03204765000898e-08,0.00757116954300201,0.333333333333333,8.51331424974066e-06
"AT1G03103",0.00132445589919817,0,37,7.60191592259563e-08,0.0287666927468841,0.346846846846847,8.51331424974066e-06
